"year","agDistrict","agDistrictCode","county","countyANSI","cornPlanted","cornHarvested","cornYield","cvCornPlanted","cvCornHarvested","cvCornYield","cornPercentHarvest"
2009,"SOUTHWEST",70,"PREBLE",135,74000,70100,"187.6",NA,NA,NA,0.947297297297297
2009,"SOUTHWEST",70,"WARREN",165,20000,19100,"171.2",NA,NA,NA,0.955
2009,"WEST CENTRAL",40,"AUGLAIZE",11,65000,59700,"146.6",NA,NA,NA,0.918461538461538
2009,"WEST CENTRAL",40,"CHAMPAIGN",21,87300,83800,"190.9",NA,NA,NA,0.959908361970218
2009,"WEST CENTRAL",40,"CLARK",23,66100,61300,"191.7",NA,NA,NA,0.927382753403933
2009,"WEST CENTRAL",40,"DARKE",37,121500,113900,"181.7",NA,NA,NA,0.937448559670782
2009,"WEST CENTRAL",40,"HARDIN",65,83800,81100,"165.8",NA,NA,NA,0.967780429594272
2009,"WEST CENTRAL",40,"LOGAN",91,70100,65900,"176.8",NA,NA,NA,0.940085592011412
2009,"WEST CENTRAL",40,"MERCER",107,98100,85900,"149",NA,NA,NA,0.875637104994903
2009,"WEST CENTRAL",40,"MIAMI",109,70000,66800,"188.6",NA,NA,NA,0.954285714285714
2009,"WEST CENTRAL",40,"SHELBY",149,71100,66600,"181.7",NA,NA,NA,0.936708860759494
2008,"CENTRAL",50,"DELAWARE",41,38400,36800,"132",NA,NA,NA,0.958333333333333
2008,"CENTRAL",50,"FAIRFIELD",45,54800,52600,"139",NA,NA,NA,0.95985401459854
2008,"CENTRAL",50,"FAYETTE",47,80500,79100,"142",NA,NA,NA,0.982608695652174
2008,"CENTRAL",50,"FRANKLIN",49,15400,14700,"131",NA,NA,NA,0.954545454545455
2008,"CENTRAL",50,"KNOX",83,47100,44200,"128",NA,NA,NA,0.938428874734607
2008,"CENTRAL",50,"LICKING",89,50400,48800,"128",NA,NA,NA,0.968253968253968
2008,"CENTRAL",50,"MADISON",97,86600,84500,"143",NA,NA,NA,0.975750577367205
2008,"CENTRAL",50,"MARION",101,59700,57900,"130",NA,NA,NA,0.969849246231156
2008,"CENTRAL",50,"MORROW",117,41400,38200,"122",NA,NA,NA,0.922705314009662
2008,"CENTRAL",50,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2008,"CENTRAL",50,"PICKAWAY",129,86100,83200,"123",NA,NA,NA,0.966318234610918
2008,"CENTRAL",50,"ROSS",141,45000,44000,"123",NA,NA,NA,0.977777777777778
2008,"CENTRAL",50,"UNION",159,51600,49000,"132",NA,NA,NA,0.949612403100775
2008,"EAST CENTRAL",60,"CARROLL",19,9300,7850,"90",NA,NA,NA,0.844086021505376
2008,"EAST CENTRAL",60,"COSHOCTON",31,23000,19900,"133",NA,NA,NA,0.865217391304348
2008,"EAST CENTRAL",60,"HARRISON",67,3800,2550,"99",NA,NA,NA,0.671052631578947
2008,"EAST CENTRAL",60,"HOLMES",75,22700,18700,"131",NA,NA,NA,0.823788546255507
2008,"EAST CENTRAL",60,"OTHER COUNTIES",NA,2800,1700,"89",NA,NA,NA,0.607142857142857
2008,"EAST CENTRAL",60,"TUSCARAWAS",157,20500,15800,"122",NA,NA,NA,0.770731707317073
2008,"NORTH CENTRAL",20,"ASHLAND",5,33000,30600,"130",NA,NA,NA,0.927272727272727
2008,"NORTH CENTRAL",20,"CRAWFORD",33,77700,75700,"129",NA,NA,NA,0.974259974259974
2008,"NORTH CENTRAL",20,"ERIE",43,28600,27700,"132",NA,NA,NA,0.968531468531469
2008,"NORTH CENTRAL",20,"HURON",77,65400,62600,"128",NA,NA,NA,0.957186544342508
2008,"NORTH CENTRAL",20,"LORAIN",93,26800,25200,"128",NA,NA,NA,0.940298507462687
2008,"NORTH CENTRAL",20,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2008,"NORTH CENTRAL",20,"OTTAWA",123,24200,23100,"130",NA,NA,NA,0.954545454545455
2008,"NORTH CENTRAL",20,"RICHLAND",139,30800,26600,"127",NA,NA,NA,0.863636363636364
2008,"NORTH CENTRAL",20,"SANDUSKY",143,61700,59900,"132",NA,NA,NA,0.970826580226904
2008,"NORTH CENTRAL",20,"SENECA",147,78200,76400,"127",NA,NA,NA,0.976982097186701
2008,"NORTH CENTRAL",20,"WYANDOT",175,64600,63200,"124",NA,NA,NA,0.978328173374613
2008,"NORTHEAST",30,"ASHTABULA",7,20100,18400,"126",NA,NA,NA,0.915422885572139
2008,"NORTHEAST",30,"COLUMBIANA",29,21300,17700,"123",NA,NA,NA,0.830985915492958
2008,"NORTHEAST",30,"GEAUGA",55,3600,3070,"121",NA,NA,NA,0.852777777777778
2008,"NORTHEAST",30,"MAHONING",99,14900,11600,"117",NA,NA,NA,0.778523489932886
2008,"NORTHEAST",30,"MEDINA",103,17600,15100,"126",NA,NA,NA,0.857954545454545
2008,"NORTHEAST",30,"OTHER COUNTIES",NA,2300,1930,"101",NA,NA,NA,0.839130434782609
2008,"NORTHEAST",30,"PORTAGE",133,13400,12100,"117",NA,NA,NA,0.902985074626866
2008,"NORTHEAST",30,"STARK",151,27700,24000,"130",NA,NA,NA,0.866425992779783
2008,"NORTHEAST",30,"TRUMBULL",155,19900,18500,"128",NA,NA,NA,0.92964824120603
2008,"NORTHEAST",30,"WAYNE",169,57700,49400,"129",NA,NA,NA,0.856152512998267
2008,"NORTHWEST",10,"ALLEN",3,57700,55200,"127",NA,NA,NA,0.956672443674177
2008,"NORTHWEST",10,"DEFIANCE",39,51800,49100,"129",NA,NA,NA,0.947876447876448
2008,"NORTHWEST",10,"FULTON",51,81700,77300,"138",NA,NA,NA,0.946144430844553
2008,"NORTHWEST",10,"HANCOCK",63,76600,73300,"126",NA,NA,NA,0.956919060052219
2008,"NORTHWEST",10,"HENRY",69,70300,66500,"138",NA,NA,NA,0.945945945945946
2008,"NORTHWEST",10,"LUCAS",95,24500,21600,"135",NA,NA,NA,0.881632653061225
2008,"NORTHWEST",10,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2008,"NORTHWEST",10,"PAULDING",125,56300,49800,"140",NA,NA,NA,0.884547069271758
2008,"NORTHWEST",10,"PUTNAM",137,73300,68100,"130",NA,NA,NA,0.929058663028649
2008,"NORTHWEST",10,"VAN WERT",161,67900,65000,"132",NA,NA,NA,0.957290132547865
2008,"NORTHWEST",10,"WILLIAMS",171,52300,50200,"128",NA,NA,NA,0.959847036328872
2008,"NORTHWEST",10,"WOOD",173,93600,90900,"137",NA,NA,NA,0.971153846153846
2008,"SOUTH CENTRAL",80,"ADAMS",1,13200,12100,"106",NA,NA,NA,0.916666666666667
2008,"SOUTH CENTRAL",80,"BROWN",15,25100,23900,"124",NA,NA,NA,0.952191235059761
2008,"SOUTH CENTRAL",80,"GALLIA",53,2400,1470,"124",NA,NA,NA,0.6125
2008,"SOUTH CENTRAL",80,"HIGHLAND",71,39200,37900,"124",NA,NA,NA,0.966836734693878
2008,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,16600,13430,"106",NA,NA,NA,0.809036144578313
2008,"SOUTHEAST",90,"ATHENS",9,2400,1420,"132",NA,NA,NA,0.591666666666667
2008,"SOUTHEAST",90,"GUERNSEY",59,3400,2540,"123",NA,NA,NA,0.747058823529412
2008,"SOUTHEAST",90,"HOCKING",73,2000,1780,"119",NA,NA,NA,0.89
2008,"SOUTHEAST",90,"MORGAN",115,3500,2450,"113",NA,NA,NA,0.7
2008,"SOUTHEAST",90,"MUSKINGUM",119,16000,14100,"131",NA,NA,NA,0.88125
2008,"SOUTHEAST",90,"OTHER COUNTIES",NA,5800,4010,"117",NA,NA,NA,0.691379310344828
2008,"SOUTHEAST",90,"PERRY",127,18000,16700,"133",NA,NA,NA,0.927777777777778
2008,"SOUTHEAST",90,"WASHINGTON",167,9800,7900,"124",NA,NA,NA,0.806122448979592
2008,"SOUTHWEST",70,"BUTLER",17,27900,26900,"115",NA,NA,NA,0.96415770609319
2008,"SOUTHWEST",70,"CLERMONT",25,15100,14600,"117",NA,NA,NA,0.966887417218543
2008,"SOUTHWEST",70,"CLINTON",27,69800,69400,"140",NA,NA,NA,0.994269340974212
2008,"SOUTHWEST",70,"GREENE",57,56300,55400,"141",NA,NA,NA,0.984014209591474
2008,"SOUTHWEST",70,"HAMILTON",61,3800,3000,"127",NA,NA,NA,0.789473684210526
2008,"SOUTHWEST",70,"MONTGOMERY",113,33000,32700,"117",NA,NA,NA,0.990909090909091
2008,"SOUTHWEST",70,"PREBLE",135,72400,70800,"124",NA,NA,NA,0.977900552486188
2008,"SOUTHWEST",70,"WARREN",165,21700,21200,"135",NA,NA,NA,0.976958525345622
2008,"WEST CENTRAL",40,"AUGLAIZE",11,63900,59100,"127",NA,NA,NA,0.924882629107981
2008,"WEST CENTRAL",40,"CHAMPAIGN",21,79400,77500,"140",NA,NA,NA,0.976070528967254
2008,"WEST CENTRAL",40,"CLARK",23,61000,59900,"140",NA,NA,NA,0.981967213114754
2008,"WEST CENTRAL",40,"DARKE",37,122500,117700,"136",NA,NA,NA,0.960816326530612
2008,"WEST CENTRAL",40,"HARDIN",65,80000,78000,"122",NA,NA,NA,0.975
2008,"WEST CENTRAL",40,"LOGAN",91,65400,62700,"131",NA,NA,NA,0.958715596330275
2008,"WEST CENTRAL",40,"MERCER",107,97900,90100,"139",NA,NA,NA,0.920326864147089
2008,"WEST CENTRAL",40,"MIAMI",109,68000,66100,"142",NA,NA,NA,0.972058823529412
2008,"WEST CENTRAL",40,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2008,"WEST CENTRAL",40,"SHELBY",149,69900,65900,"129",NA,NA,NA,0.94277539341917
2007,"CENTRAL",50,"DELAWARE",41,45300,42800,"158.8",NA,NA,NA,0.944812362030905
2007,"CENTRAL",50,"FAIRFIELD",45,63400,60800,"159.8",NA,NA,NA,0.958990536277603
2007,"CENTRAL",50,"FAYETTE",47,94400,91500,"162.9",NA,NA,NA,0.969279661016949
2007,"CENTRAL",50,"FRANKLIN",49,18000,17000,"150.7",NA,NA,NA,0.944444444444444
2007,"CENTRAL",50,"KNOX",83,54800,50900,"146.6",NA,NA,NA,0.928832116788321
2007,"CENTRAL",50,"LICKING",89,57700,55700,"155.4",NA,NA,NA,0.965337954939341
2007,"CENTRAL",50,"MADISON",97,100700,96900,"168.6",NA,NA,NA,0.962264150943396
2007,"CENTRAL",50,"MARION",101,70200,68000,"155.9",NA,NA,NA,0.968660968660969
2007,"CENTRAL",50,"MORROW",117,49200,44600,"143.8",NA,NA,NA,0.90650406504065
2007,"CENTRAL",50,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2007,"CENTRAL",50,"PICKAWAY",129,101900,97900,"146.9",NA,NA,NA,0.960745829244357
2007,"CENTRAL",50,"ROSS",141,51400,50100,"142.7",NA,NA,NA,0.974708171206226
2007,"CENTRAL",50,"UNION",159,58500,56300,"158",NA,NA,NA,0.962393162393162
2007,"EAST CENTRAL",60,"CARROLL",19,10700,8900,"104.7",NA,NA,NA,0.831775700934579
2007,"EAST CENTRAL",60,"COSHOCTON",31,25300,22500,"153.8",NA,NA,NA,0.889328063241107
2007,"EAST CENTRAL",60,"HARRISON",67,4500,3000,"113.2",NA,NA,NA,0.666666666666667
2007,"EAST CENTRAL",60,"HOLMES",75,27100,21300,"153.8",NA,NA,NA,0.785977859778598
2007,"EAST CENTRAL",60,"OTHER COUNTIES",NA,3300,1900,"103.7",NA,NA,NA,0.575757575757576
2007,"EAST CENTRAL",60,"TUSCARAWAS",157,23700,17700,"141",NA,NA,NA,0.746835443037975
2007,"NORTH CENTRAL",20,"ASHLAND",5,39300,35700,"153.5",NA,NA,NA,0.908396946564885
2007,"NORTH CENTRAL",20,"CRAWFORD",33,92500,88900,"169.8",NA,NA,NA,0.961081081081081
2007,"NORTH CENTRAL",20,"ERIE",43,33900,32600,"161.1",NA,NA,NA,0.96165191740413
2007,"NORTH CENTRAL",20,"HURON",77,77900,74500,"163",NA,NA,NA,0.956354300385109
2007,"NORTH CENTRAL",20,"LORAIN",93,31900,29500,"131.4",NA,NA,NA,0.924764890282132
2007,"NORTH CENTRAL",20,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2007,"NORTH CENTRAL",20,"OTTAWA",123,29100,27300,"161.7",NA,NA,NA,0.938144329896907
2007,"NORTH CENTRAL",20,"RICHLAND",139,36300,31500,"156.2",NA,NA,NA,0.867768595041322
2007,"NORTH CENTRAL",20,"SANDUSKY",143,74100,68800,"152.5",NA,NA,NA,0.928475033738192
2007,"NORTH CENTRAL",20,"SENECA",147,92100,89100,"159.8",NA,NA,NA,0.96742671009772
2007,"NORTH CENTRAL",20,"WYANDOT",175,76200,73900,"149.3",NA,NA,NA,0.969816272965879
2007,"NORTHEAST",30,"ASHTABULA",7,23200,20700,"124.3",NA,NA,NA,0.892241379310345
2007,"NORTHEAST",30,"COLUMBIANA",29,24500,20200,"137.5",NA,NA,NA,0.824489795918367
2007,"NORTHEAST",30,"GEAUGA",55,4300,3400,"126.5",NA,NA,NA,0.790697674418605
2007,"NORTHEAST",30,"MAHONING",99,17200,13100,"128.1",NA,NA,NA,0.761627906976744
2007,"NORTHEAST",30,"MEDINA",103,20300,17100,"143.2",NA,NA,NA,0.842364532019704
2007,"NORTHEAST",30,"OTHER COUNTIES",NA,800,600,"96.7",NA,NA,NA,0.75
2007,"NORTHEAST",30,"PORTAGE",133,15700,14200,"124",NA,NA,NA,0.904458598726115
2007,"NORTHEAST",30,"STARK",151,32100,27800,"152.3",NA,NA,NA,0.866043613707165
2007,"NORTHEAST",30,"SUMMIT",153,1900,1600,"116.8",NA,NA,NA,0.842105263157895
2007,"NORTHEAST",30,"TRUMBULL",155,23600,21400,"164.3",NA,NA,NA,0.906779661016949
2007,"NORTHEAST",30,"WAYNE",169,66100,55200,"146.7",NA,NA,NA,0.835098335854766
2007,"NORTHWEST",10,"ALLEN",3,67900,64800,"137.1",NA,NA,NA,0.954344624447717
2007,"NORTHWEST",10,"DEFIANCE",39,61600,58000,"115.4",NA,NA,NA,0.941558441558442
2007,"NORTHWEST",10,"FULTON",51,96900,90600,"163",NA,NA,NA,0.934984520123839
2007,"NORTHWEST",10,"HANCOCK",63,90800,86200,"136.7",NA,NA,NA,0.949339207048458
2007,"NORTHWEST",10,"HENRY",69,83000,78300,"155.3",NA,NA,NA,0.943373493975904
2007,"NORTHWEST",10,"LUCAS",95,28300,25400,"162.5",NA,NA,NA,0.897526501766785
2007,"NORTHWEST",10,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2007,"NORTHWEST",10,"PAULDING",125,67400,58400,"156.1",NA,NA,NA,0.86646884272997
2007,"NORTHWEST",10,"PUTNAM",137,86800,79900,"126.2",NA,NA,NA,0.920506912442396
2007,"NORTHWEST",10,"VAN WERT",161,80600,76100,"121.1",NA,NA,NA,0.944168734491315
2007,"NORTHWEST",10,"WILLIAMS",171,63000,59700,"137.4",NA,NA,NA,0.947619047619048
2007,"NORTHWEST",10,"WOOD",173,112800,106900,"154.5",NA,NA,NA,0.947695035460993
2007,"SOUTH CENTRAL",80,"ADAMS",1,15300,13600,"100.1",NA,NA,NA,0.888888888888889
2007,"SOUTH CENTRAL",80,"BROWN",15,28700,27200,"134.3",NA,NA,NA,0.947735191637631
2007,"SOUTH CENTRAL",80,"HIGHLAND",71,44700,43000,"122.9",NA,NA,NA,0.961968680089485
2007,"SOUTH CENTRAL",80,"JACKSON",79,2900,2400,"105.5",NA,NA,NA,0.827586206896552
2007,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,4200,2200,"117.3",NA,NA,NA,0.523809523809524
2007,"SOUTH CENTRAL",80,"PIKE",131,7000,5500,"112.4",NA,NA,NA,0.785714285714286
2007,"SOUTH CENTRAL",80,"SCIOTO",145,6900,6200,"105.5",NA,NA,NA,0.898550724637681
2007,"SOUTHEAST",90,"ATHENS",9,2700,1600,"152.3",NA,NA,NA,0.592592592592593
2007,"SOUTHEAST",90,"GUERNSEY",59,3900,2900,"110.9",NA,NA,NA,0.743589743589744
2007,"SOUTHEAST",90,"HOCKING",73,2200,2000,"129.6",NA,NA,NA,0.909090909090909
2007,"SOUTHEAST",90,"MEIGS",105,3100,2200,"136.2",NA,NA,NA,0.709677419354839
2007,"SOUTHEAST",90,"MORGAN",115,3700,2800,"101.9",NA,NA,NA,0.756756756756757
2007,"SOUTHEAST",90,"MUSKINGUM",119,17600,16000,"157.6",NA,NA,NA,0.909090909090909
2007,"SOUTHEAST",90,"OTHER COUNTIES",NA,1700,1000,"136.2",NA,NA,NA,0.588235294117647
2007,"SOUTHEAST",90,"PERRY",127,20600,18900,"169.6",NA,NA,NA,0.91747572815534
2007,"SOUTHEAST",90,"VINTON",163,1600,1300,"128.5",NA,NA,NA,0.8125
2007,"SOUTHEAST",90,"WASHINGTON",167,11300,8900,"125.1",NA,NA,NA,0.787610619469027
2007,"SOUTHWEST",70,"BUTLER",17,32100,30100,"117.8",NA,NA,NA,0.937694704049844
2007,"SOUTHWEST",70,"CLERMONT",25,17100,16400,"124.1",NA,NA,NA,0.95906432748538
2007,"SOUTHWEST",70,"CLINTON",27,80500,79700,"166.2",NA,NA,NA,0.990062111801242
2007,"SOUTHWEST",70,"GREENE",57,64500,62900,"177.7",NA,NA,NA,0.975193798449612
2007,"SOUTHWEST",70,"HAMILTON",61,4400,3400,"117.3",NA,NA,NA,0.772727272727273
2007,"SOUTHWEST",70,"MONTGOMERY",113,37800,37100,"130.9",NA,NA,NA,0.981481481481482
2007,"SOUTHWEST",70,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2007,"SOUTHWEST",70,"PREBLE",135,81600,79500,"130.6",NA,NA,NA,0.974264705882353
2007,"SOUTHWEST",70,"WARREN",165,24600,24000,"151",NA,NA,NA,0.975609756097561
2007,"WEST CENTRAL",40,"AUGLAIZE",11,73500,67100,"140.6",NA,NA,NA,0.912925170068027
2007,"WEST CENTRAL",40,"CHAMPAIGN",21,92000,89600,"174.3",NA,NA,NA,0.973913043478261
2007,"WEST CENTRAL",40,"CLARK",23,72100,70600,"160.2",NA,NA,NA,0.979195561719834
2007,"WEST CENTRAL",40,"DARKE",37,138400,133000,"152.1",NA,NA,NA,0.960982658959538
2007,"WEST CENTRAL",40,"HARDIN",65,96500,93300,"144.6",NA,NA,NA,0.966839378238342
2007,"WEST CENTRAL",40,"LOGAN",91,77400,74200,"159.2",NA,NA,NA,0.958656330749354
2007,"WEST CENTRAL",40,"MERCER",107,111900,103400,"147.8",NA,NA,NA,0.924039320822163
2007,"WEST CENTRAL",40,"MIAMI",109,76000,74100,"166.2",NA,NA,NA,0.975
2007,"WEST CENTRAL",40,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2007,"WEST CENTRAL",40,"SHELBY",149,79300,74700,"151",NA,NA,NA,0.941992433795713
2006,"CENTRAL",50,"DELAWARE",41,37000,36200,"148.3",NA,NA,NA,0.978378378378378
2006,"CENTRAL",50,"FAIRFIELD",45,53200,50100,"165.7",NA,NA,NA,0.941729323308271
2006,"CENTRAL",50,"FAYETTE",47,69300,67000,"160.9",NA,NA,NA,0.966810966810967
2006,"CENTRAL",50,"FRANKLIN",49,12900,12000,"161.3",NA,NA,NA,0.930232558139535
2006,"CENTRAL",50,"KNOX",83,44600,42400,"160.8",NA,NA,NA,0.95067264573991
2006,"CENTRAL",50,"LICKING",89,46800,45200,"156.5",NA,NA,NA,0.965811965811966
2006,"CENTRAL",50,"MADISON",97,79200,75200,"181",NA,NA,NA,0.94949494949495
2006,"CENTRAL",50,"MARION",101,53300,49800,"153",NA,NA,NA,0.934333958724203
2006,"CENTRAL",50,"MORROW",117,39100,36000,"156.2",NA,NA,NA,0.920716112531969
2006,"CENTRAL",50,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2006,"CENTRAL",50,"PICKAWAY",129,82000,79800,"168.3",NA,NA,NA,0.973170731707317
2006,"CENTRAL",50,"ROSS",141,43900,41800,"159.7",NA,NA,NA,0.952164009111617
2006,"CENTRAL",50,"UNION",159,46500,44800,"165.7",NA,NA,NA,0.963440860215054
2006,"EAST CENTRAL",60,"CARROLL",19,9500,7800,"112.6",NA,NA,NA,0.821052631578947
2006,"EAST CENTRAL",60,"COSHOCTON",31,21500,19600,"154",NA,NA,NA,0.911627906976744
2006,"EAST CENTRAL",60,"HARRISON",67,4300,2900,"122",NA,NA,NA,0.674418604651163
2006,"EAST CENTRAL",60,"HOLMES",75,26900,20800,"130.6",NA,NA,NA,0.773234200743494
2006,"EAST CENTRAL",60,"OTHER COUNTIES",NA,2700,1700,"119.6",NA,NA,NA,0.62962962962963
2006,"EAST CENTRAL",60,"TUSCARAWAS",157,21700,16000,"152.6",NA,NA,NA,0.737327188940092
2006,"NORTH CENTRAL",20,"ASHLAND",5,33300,30600,"132.4",NA,NA,NA,0.918918918918919
2006,"NORTH CENTRAL",20,"CRAWFORD",33,76200,74300,"162.8",NA,NA,NA,0.9750656167979
2006,"NORTH CENTRAL",20,"ERIE",43,30400,29400,"161.5",NA,NA,NA,0.967105263157895
2006,"NORTH CENTRAL",20,"HURON",77,65400,62800,"153",NA,NA,NA,0.960244648318043
2006,"NORTH CENTRAL",20,"LORAIN",93,24800,22700,"124.8",NA,NA,NA,0.915322580645161
2006,"NORTH CENTRAL",20,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2006,"NORTH CENTRAL",20,"OTTAWA",123,20400,19400,"145.5",NA,NA,NA,0.950980392156863
2006,"NORTH CENTRAL",20,"RICHLAND",139,29200,24800,"142.9",NA,NA,NA,0.849315068493151
2006,"NORTH CENTRAL",20,"SANDUSKY",143,59900,57600,"159.2",NA,NA,NA,0.961602671118531
2006,"NORTH CENTRAL",20,"SENECA",147,79500,77000,"141.1",NA,NA,NA,0.968553459119497
2006,"NORTH CENTRAL",20,"WYANDOT",175,64200,61900,"155.6",NA,NA,NA,0.96417445482866
2006,"NORTHEAST",30,"ASHTABULA",7,18500,15700,"111.5",NA,NA,NA,0.848648648648649
2006,"NORTHEAST",30,"COLUMBIANA",29,19800,16200,"146.1",NA,NA,NA,0.818181818181818
2006,"NORTHEAST",30,"GEAUGA",55,3400,2400,"118",NA,NA,NA,0.705882352941177
2006,"NORTHEAST",30,"MAHONING",99,14900,12400,"128.9",NA,NA,NA,0.832214765100671
2006,"NORTHEAST",30,"MEDINA",103,16400,12900,"124.7",NA,NA,NA,0.786585365853659
2006,"NORTHEAST",30,"OTHER COUNTIES",NA,600,500,"111.2",NA,NA,NA,0.833333333333333
2006,"NORTHEAST",30,"PORTAGE",133,13400,12500,"111.7",NA,NA,NA,0.932835820895522
2006,"NORTHEAST",30,"STARK",151,28200,24000,"130.2",NA,NA,NA,0.851063829787234
2006,"NORTHEAST",30,"SUMMIT",153,1300,1100,"137.3",NA,NA,NA,0.846153846153846
2006,"NORTHEAST",30,"TRUMBULL",155,20800,18600,"146.7",NA,NA,NA,0.894230769230769
2006,"NORTHEAST",30,"WAYNE",169,60800,49200,"138.5",NA,NA,NA,0.809210526315789
2006,"NORTHWEST",10,"ALLEN",3,55300,53400,"161.4",NA,NA,NA,0.965641952983725
2006,"NORTHWEST",10,"DEFIANCE",39,47600,44200,"145.4",NA,NA,NA,0.928571428571429
2006,"NORTHWEST",10,"FULTON",51,79500,76100,"178",NA,NA,NA,0.957232704402516
2006,"NORTHWEST",10,"HANCOCK",63,75300,73000,"148.8",NA,NA,NA,0.969455511288181
2006,"NORTHWEST",10,"HENRY",69,71300,67100,"174.8",NA,NA,NA,0.94109396914446
2006,"NORTHWEST",10,"LUCAS",95,20000,19300,"168.8",NA,NA,NA,0.965
2006,"NORTHWEST",10,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2006,"NORTHWEST",10,"PAULDING",125,48600,44800,"150.6",NA,NA,NA,0.921810699588477
2006,"NORTHWEST",10,"PUTNAM",137,69900,67300,"158.4",NA,NA,NA,0.962804005722461
2006,"NORTHWEST",10,"VAN WERT",161,68200,64900,"168.9",NA,NA,NA,0.951612903225806
2006,"NORTHWEST",10,"WILLIAMS",171,49000,46800,"159.1",NA,NA,NA,0.955102040816327
2006,"NORTHWEST",10,"WOOD",173,87500,85000,"157.4",NA,NA,NA,0.971428571428571
2006,"SOUTH CENTRAL",80,"ADAMS",1,11300,10500,"141.1",NA,NA,NA,0.929203539823009
2006,"SOUTH CENTRAL",80,"BROWN",15,19700,18700,"146.5",NA,NA,NA,0.949238578680203
2006,"SOUTH CENTRAL",80,"HIGHLAND",71,33300,32200,"154.4",NA,NA,NA,0.966966966966967
2006,"SOUTH CENTRAL",80,"JACKSON",79,2200,1700,"112.8",NA,NA,NA,0.772727272727273
2006,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,3500,2100,"113.3",NA,NA,NA,0.6
2006,"SOUTH CENTRAL",80,"PIKE",131,5500,5000,"135",NA,NA,NA,0.909090909090909
2006,"SOUTH CENTRAL",80,"SCIOTO",145,5900,5000,"114.8",NA,NA,NA,0.847457627118644
2006,"SOUTHEAST",90,"ATHENS",9,2200,1200,"155.2",NA,NA,NA,0.545454545454545
2006,"SOUTHEAST",90,"GUERNSEY",59,3500,2500,"124.3",NA,NA,NA,0.714285714285714
2006,"SOUTHEAST",90,"HOCKING",73,1700,1500,"136.6",NA,NA,NA,0.882352941176471
2006,"SOUTHEAST",90,"MEIGS",105,2400,1400,"121.7",NA,NA,NA,0.583333333333333
2006,"SOUTHEAST",90,"MORGAN",115,3200,2700,"144.7",NA,NA,NA,0.84375
2006,"SOUTHEAST",90,"MUSKINGUM",119,14600,13400,"162.7",NA,NA,NA,0.917808219178082
2006,"SOUTHEAST",90,"OTHER COUNTIES",NA,1300,800,"129.5",NA,NA,NA,0.615384615384615
2006,"SOUTHEAST",90,"PERRY",127,16200,15200,"145.8",NA,NA,NA,0.938271604938272
2006,"SOUTHEAST",90,"VINTON",163,1400,1100,"131.5",NA,NA,NA,0.785714285714286
2006,"SOUTHEAST",90,"WASHINGTON",167,9200,7500,"150.3",NA,NA,NA,0.815217391304348
2006,"SOUTHWEST",70,"BUTLER",17,26900,25900,"146.6",NA,NA,NA,0.962825278810409
2006,"SOUTHWEST",70,"CLERMONT",25,11400,10800,"167.7",NA,NA,NA,0.947368421052632
2006,"SOUTHWEST",70,"CLINTON",27,56500,55300,"168.6",NA,NA,NA,0.978761061946903
2006,"SOUTHWEST",70,"GREENE",57,53800,51800,"175.9",NA,NA,NA,0.962825278810409
2006,"SOUTHWEST",70,"HAMILTON",61,3800,3400,"137.4",NA,NA,NA,0.894736842105263
2006,"SOUTHWEST",70,"MONTGOMERY",113,34000,33200,"181.7",NA,NA,NA,0.976470588235294
2006,"SOUTHWEST",70,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2006,"SOUTHWEST",70,"PREBLE",135,73700,71400,"174.3",NA,NA,NA,0.968792401628223
2006,"SOUTHWEST",70,"WARREN",165,19100,18500,"162.1",NA,NA,NA,0.968586387434555
2006,"WEST CENTRAL",40,"AUGLAIZE",11,62200,58300,"159.9",NA,NA,NA,0.937299035369775
2006,"WEST CENTRAL",40,"CHAMPAIGN",21,74300,71300,"166.3",NA,NA,NA,0.959623149394347
2006,"WEST CENTRAL",40,"CLARK",23,58700,56900,"174.7",NA,NA,NA,0.969335604770017
2006,"WEST CENTRAL",40,"DARKE",37,120000,112000,"163.3",NA,NA,NA,0.933333333333333
2006,"WEST CENTRAL",40,"HARDIN",65,78700,76000,"163.6",NA,NA,NA,0.96569250317662
2006,"WEST CENTRAL",40,"LOGAN",91,64300,61200,"165.5",NA,NA,NA,0.951788491446345
